tptp-problems/euclid-native-eq/044_lemma_trapezoiddiagonals.p; CLprover-h -l 100 -m 8 -p 128 -n 3  -esmtbv -ftptp -vcoq -anegelim -aexcludedmiddle -i; 136; Failed; 
tptp-problems/euclid-native-eq/044_proposition_33.p; CLprover-h -l 100 -m 8 -p 128 -n 3  -esmtbv -ftptp -vcoq -anegelim -aexcludedmiddle -i; 136; Failed; 
tptp-problems/euclid-native-eq/045_lemma_21helper.p; CLprover-h -l 100 -m 8 -p 128 -n 3  -esmtbv -ftptp -vcoq -anegelim -aexcludedmiddle -i; 137; Failed; 
tptp-problems/euclid-native-eq/045_lemma_collinearparallel2.p; CLprover-h -l 100 -m 8 -p 128 -n 3  -esmtbv -ftptp -vcoq -anegelim -aexcludedmiddle -i; 21; Proved; 
tptp-problems/euclid-native-eq/045_lemma_droppedperpendicularunique.p; CLprover-h -l 100 -m 8 -p 128 -n 3  -esmtbv -ftptp -vcoq -anegelim -aexcludedmiddle -i; 137; Failed; 
tptp-problems/euclid-native-eq/045_lemma_outerconnectivity.p; CLprover-h -l 100 -m 8 -p 128 -n 3  -esmtbv -ftptp -vcoq -anegelim -aexcludedmiddle -i; 136; Failed; 
tptp-problems/euclid-native-eq/045_lemma_tarskiparallelflip.p; CLprover-h -l 100 -m 8 -p 128 -n 3  -esmtbv -ftptp -vcoq -anegelim -aexcludedmiddle -i; 105; Failed; 
tptp-problems/euclid-native-eq/046_lemma_interior5.p; CLprover-h -l 100 -m 8 -p 128 -n 3  -esmtbv -ftptp -vcoq -anegelim -aexcludedmiddle -i; 136; Failed; 
tptp-problems/euclid-native-eq/046_lemma_lessthancongruence.p; CLprover-h -l 100 -m 8 -p 128 -n 3  -esmtbv -ftptp -vcoq -anegelim -aexcludedmiddle -i; 136; Failed; 
tptp-problems/euclid-native-eq/047_lemma_parallelcollinear.p; CLprover-h -l 100 -m 8 -p 128 -n 3  -esmtbv -ftptp -vcoq -anegelim -aexcludedmiddle -i; 104; Failed; 
tptp-problems/euclid-native-eq/047_lemma_parallelflip.p; CLprover-h -l 100 -m 8 -p 128 -n 3  -esmtbv -ftptp -vcoq -anegelim -aexcludedmiddle -i; 136; Failed; 
tptp-problems/euclid-native-eq/048_lemma_8_2.p; CLprover-h -l 100 -m 8 -p 128 -n 3  -esmtbv -ftptp -vcoq -anegelim -aexcludedmiddle -i; 137; Failed; 
tptp-problems/euclid-native-eq/048_lemma_oppositesidesymmetric.p; CLprover-h -l 100 -m 8 -p 128 -n 3  -esmtbv -ftptp -vcoq -anegelim -aexcludedmiddle -i; 121; Failed; 
tptp-problems/euclid-native-eq/048_lemma_parallelPasch.p; CLprover-h -l 100 -m 8 -p 128 -n 3  -esmtbv -ftptp -vcoq -anegelim -aexcludedmiddle -i; 136; Failed; 
tptp-problems/euclid-native-eq/048_lemma_tworays.p; CLprover-h -l 100 -m 8 -p 128 -n 3  -esmtbv -ftptp -vcoq -anegelim -aexcludedmiddle -i; 100; Failed; 
tptp-problems/euclid-native-eq/048_proposition_14.p; CLprover-h -l 100 -m 8 -p 128 -n 3  -esmtbv -ftptp -vcoq -anegelim -aexcludedmiddle -i; 137; Failed; 
tptp-problems/euclid-native-eq/049_lemma_equalanglesNC.p; CLprover-h -l 100 -m 8 -p 128 -n 3  -esmtbv -ftptp -vcoq -anegelim -aexcludedmiddle -i; 129; Failed; 
tptp-problems/euclid-native-eq/050_lemma_paralleldef2A.p; CLprover-h -l 100 -m 8 -p 128 -n 3  -esmtbv -ftptp -vcoq -anegelim -aexcludedmiddle -i; 136; Failed; 
tptp-problems/euclid-native-eq/056_lemma_fiveline.p; CLprover-h -l 100 -m 8 -p 128 -n 3  -esmtbv -ftptp -vcoq -anegelim -aexcludedmiddle -i; 101; Failed; 
tptp-problems/euclid-native-eq/056_lemma_midpointunique.p; CLprover-h -l 100 -m 8 -p 128 -n 3  -esmtbv -ftptp -vcoq -anegelim -aexcludedmiddle -i; 138; Failed; 
tptp-problems/euclid-native-eq/059_lemma_differenceofparts.p; CLprover-h -l 100 -m 8 -p 128 -n 3  -esmtbv -ftptp -vcoq -anegelim -aexcludedmiddle -i; 136; Failed; 
tptp-problems/euclid-native-eq/059_lemma_squaresequal.p; CLprover-h -l 100 -m 8 -p 128 -n 3  -esmtbv -ftptp -vcoq -anegelim -aexcludedmiddle -i; 137; Failed; 
tptp-problems/euclid-native-eq/059_proposition_29B.p; CLprover-h -l 100 -m 8 -p 128 -n 3  -esmtbv -ftptp -vcoq -anegelim -aexcludedmiddle -i; 137; Failed; 
tptp-problems/euclid-native-eq/059_proposition_38.p; CLprover-h -l 100 -m 8 -p 128 -n 3  -esmtbv -ftptp -vcoq -anegelim -aexcludedmiddle -i; 136; Failed; 
tptp-problems/euclid-native-eq/060_lemma_lessthantransitive.p; CLprover-h -l 100 -m 8 -p 128 -n 3  -esmtbv -ftptp -vcoq -anegelim -aexcludedmiddle -i; 136; Failed; 
tptp-problems/euclid-native-eq/062_proposition_37.p; CLprover-h -l 100 -m 8 -p 128 -n 3  -esmtbv -ftptp -vcoq -anegelim -aexcludedmiddle -i; 137; Failed; 
tptp-problems/euclid-native-eq/064_proposition_47.p; CLprover-h -l 100 -m 8 -p 128 -n 3  -esmtbv -ftptp -vcoq -anegelim -aexcludedmiddle -i; 136; Failed; 
tptp-problems/euclid-native-eq/065_proposition_12.p; CLprover-h -l 100 -m 8 -p 128 -n 3  -esmtbv -ftptp -vcoq -anegelim -aexcludedmiddle -i; 136; Failed; 
tptp-problems/euclid-native-eq/066_proposition_30B.p; CLprover-h -l 100 -m 8 -p 128 -n 3  -esmtbv -ftptp -vcoq -anegelim -aexcludedmiddle -i; 137; Failed; 
tptp-problems/euclid-native-eq/067_lemma_10_12.p; CLprover-h -l 100 -m 8 -p 128 -n 3  -esmtbv -ftptp -vcoq -anegelim -aexcludedmiddle -i; 136; Failed; 
tptp-problems/euclid-native-eq/067_proposition_44.p; CLprover-h -l 100 -m 8 -p 128 -n 3  -esmtbv -ftptp -vcoq -anegelim -aexcludedmiddle -i; 136; Failed; 
tptp-problems/euclid-native-eq/068_lemma_Playfairhelper.p; CLprover-h -l 100 -m 8 -p 128 -n 3  -esmtbv -ftptp -vcoq -anegelim -aexcludedmiddle -i; 137; Failed; 
tptp-problems/euclid-native-eq/069_proposition_06a.p; CLprover-h -l 100 -m 8 -p 128 -n 3  -esmtbv -ftptp -vcoq -anegelim -aexcludedmiddle -i; 136; Failed; 
tptp-problems/euclid-native-eq/070_lemma_collinearright.p; CLprover-h -l 100 -m 8 -p 128 -n 3  -esmtbv -ftptp -vcoq -anegelim -aexcludedmiddle -i; 110; Failed; 
tptp-problems/euclid-native-eq/070_proposition_01.p; CLprover-h -l 100 -m 8 -p 128 -n 3  -esmtbv -ftptp -vcoq -anegelim -aexcludedmiddle -i; 136; Failed; 
tptp-problems/euclid-native-eq/070_proposition_48.p; CLprover-h -l 100 -m 8 -p 128 -n 3  -esmtbv -ftptp -vcoq -anegelim -aexcludedmiddle -i; 137; Failed; 
tptp-problems/euclid-native-eq/072_lemma_altitudebisectsbase.p; CLprover-h -l 100 -m 8 -p 128 -n 3  -esmtbv -ftptp -vcoq -anegelim -aexcludedmiddle -i; 136; Failed; 
tptp-problems/euclid-native-eq/072_lemma_legsmallerhypotenuse.p; CLprover-h -l 100 -m 8 -p 128 -n 3  -esmtbv -ftptp -vcoq -anegelim -aexcludedmiddle -i; 136; Failed; 
tptp-problems/euclid-native-eq/072_proposition_09.p; CLprover-h -l 100 -m 8 -p 128 -n 3  -esmtbv -ftptp -vcoq -anegelim -aexcludedmiddle -i; 137; Failed; 
tptp-problems/euclid-native-eq/073_lemma_26helper.p; CLprover-h -l 100 -m 8 -p 128 -n 3  -esmtbv -ftptp -vcoq -anegelim -aexcludedmiddle -i; 136; Failed; 
tptp-problems/euclid-native-eq/073_lemma_angleordertransitive.p; CLprover-h -l 100 -m 8 -p 128 -n 3  -esmtbv -ftptp -vcoq -anegelim -aexcludedmiddle -i; 138; Failed; 
tptp-problems/euclid-native-eq/073_lemma_collinearitypreserved.p; CLprover-h -l 100 -m 8 -p 128 -n 3  -esmtbv -ftptp -vcoq -anegelim -aexcludedmiddle -i; 118; Failed; 
tptp-problems/euclid-native-eq/074_lemma_lessthanadditive.p; CLprover-h -l 100 -m 8 -p 128 -n 3  -esmtbv -ftptp -vcoq -anegelim -aexcludedmiddle -i; 136; Failed; 
tptp-problems/euclid-native-eq/075_proposition_29C.p; CLprover-h -l 100 -m 8 -p 128 -n 3  -esmtbv -ftptp -vcoq -anegelim -aexcludedmiddle -i; 137; Failed; 
tptp-problems/euclid-native-eq/076_proposition_23.p; CLprover-h -l 100 -m 8 -p 128 -n 3  -esmtbv -ftptp -vcoq -anegelim -aexcludedmiddle -i; 136; Failed; 
tptp-problems/euclid-native-eq/079_lemma_30helper.p; CLprover-h -l 100 -m 8 -p 128 -n 3  -esmtbv -ftptp -vcoq -anegelim -aexcludedmiddle -i; 136; Failed; 
tptp-problems/euclid-native-eq/079_lemma_triangletoparallelogram.p; CLprover-h -l 100 -m 8 -p 128 -n 3  -esmtbv -ftptp -vcoq -anegelim -aexcludedmiddle -i; 137; Failed; 
tptp-problems/euclid-native-eq/082_lemma_angleaddition.p; CLprover-h -l 100 -m 8 -p 128 -n 3  -esmtbv -ftptp -vcoq -anegelim -aexcludedmiddle -i; 136; Failed; 
tptp-problems/euclid-native-eq/082_proposition_21.p; CLprover-h -l 100 -m 8 -p 128 -n 3  -esmtbv -ftptp -vcoq -anegelim -aexcludedmiddle -i; 137; Failed; 
tptp-problems/euclid-native-eq/083_lemma_angleorderrespectscongruence.p; CLprover-h -l 100 -m 8 -p 128 -n 3  -esmtbv -ftptp -vcoq -anegelim -aexcludedmiddle -i; 136; Failed; 
tptp-problems/euclid-native-eq/084_lemma_crossbar2.p; CLprover-h -l 100 -m 8 -p 128 -n 3  -esmtbv -ftptp -vcoq -anegelim -aexcludedmiddle -i; 136; Failed; 
tptp-problems/euclid-native-eq/084_proposition_34.p; CLprover-h -l 100 -m 8 -p 128 -n 3  -esmtbv -ftptp -vcoq -anegelim -aexcludedmiddle -i; 137; Failed; 
tptp-problems/euclid-native-eq/085_lemma_squareunique.p; CLprover-h -l 100 -m 8 -p 128 -n 3  -esmtbv -ftptp -vcoq -anegelim -aexcludedmiddle -i; 137; Failed; 
tptp-problems/euclid-native-eq/086_lemma_9_5a.p; CLprover-h -l 100 -m 8 -p 128 -n 3  -esmtbv -ftptp -vcoq -anegelim -aexcludedmiddle -i; 136; Failed; 
tptp-problems/euclid-native-eq/087_proposition_36.p; CLprover-h -l 100 -m 8 -p 128 -n 3  -esmtbv -ftptp -vcoq -anegelim -aexcludedmiddle -i; 137; Failed; 
tptp-problems/euclid-native-eq/090_lemma_rectangleparallelogram.p; CLprover-h -l 100 -m 8 -p 128 -n 3  -esmtbv -ftptp -vcoq -anegelim -aexcludedmiddle -i; 136; Failed; 
tptp-problems/euclid-native-eq/091_proposition_08.p; CLprover-h -l 100 -m 8 -p 128 -n 3  -esmtbv -ftptp -vcoq -anegelim -aexcludedmiddle -i; 101; Failed; 
tptp-problems/euclid-native-eq/093_lemma_9_5b.p; CLprover-h -l 100 -m 8 -p 128 -n 3  -esmtbv -ftptp -vcoq -anegelim -aexcludedmiddle -i; 136; Failed; 
tptp-problems/euclid-native-eq/095_proposition_18.p; CLprover-h -l 100 -m 8 -p 128 -n 3  -esmtbv -ftptp -vcoq -anegelim -aexcludedmiddle -i; 137; Failed; 
tptp-problems/euclid-native-eq/097_lemma_Playfairhelper2.p; CLprover-h -l 100 -m 8 -p 128 -n 3  -esmtbv -ftptp -vcoq -anegelim -aexcludedmiddle -i; 136; Failed; 
tptp-problems/euclid-native-eq/098_lemma_parallelbetween.p; CLprover-h -l 100 -m 8 -p 128 -n 3  -esmtbv -ftptp -vcoq -anegelim -aexcludedmiddle -i; 154; Failed; 
tptp-problems/euclid-native-eq/100_proposition_15.p; CLprover-h -l 100 -m 8 -p 128 -n 3  -esmtbv -ftptp -vcoq -anegelim -aexcludedmiddle -i; 119; Failed; 
tptp-problems/euclid-native-eq/100_proposition_39.p; CLprover-h -l 100 -m 8 -p 128 -n 3  -esmtbv -ftptp -vcoq -anegelim -aexcludedmiddle -i; 136; Failed; 
tptp-problems/euclid-native-eq/104_proposition_48A.p; CLprover-h -l 100 -m 8 -p 128 -n 3  -esmtbv -ftptp -vcoq -anegelim -aexcludedmiddle -i; 137; Failed; 
tptp-problems/euclid-native-eq/105_proposition_17.p; CLprover-h -l 100 -m 8 -p 128 -n 3  -esmtbv -ftptp -vcoq -anegelim -aexcludedmiddle -i; 136; Failed; 
tptp-problems/euclid-native-eq/108_proposition_20.p; CLprover-h -l 100 -m 8 -p 128 -n 3  -esmtbv -ftptp -vcoq -anegelim -aexcludedmiddle -i; 137; Failed; 
tptp-problems/euclid-native-eq/109_proposition_42B.p; CLprover-h -l 100 -m 8 -p 128 -n 3  -esmtbv -ftptp -vcoq -anegelim -aexcludedmiddle -i; 137; Failed; 
tptp-problems/euclid-native-eq/111_lemma_diagonalsbisect.p; CLprover-h -l 100 -m 8 -p 128 -n 3  -esmtbv -ftptp -vcoq -anegelim -aexcludedmiddle -i; 136; Failed; 
tptp-problems/euclid-native-eq/112_lemma_squareparallelogram.p; CLprover-h -l 100 -m 8 -p 128 -n 3  -esmtbv -ftptp -vcoq -anegelim -aexcludedmiddle -i; 137; Failed; 
tptp-problems/euclid-native-eq/114_proposition_26A.p; CLprover-h -l 100 -m 8 -p 128 -n 3  -esmtbv -ftptp -vcoq -anegelim -aexcludedmiddle -i; 136; Failed; 
tptp-problems/euclid-native-eq/116_lemma_layoffunique.p; CLprover-h -l 100 -m 8 -p 128 -n 3  -esmtbv -ftptp -vcoq -anegelim -aexcludedmiddle -i; 101; Failed; 
tptp-problems/euclid-native-eq/116_proposition_30A.p; CLprover-h -l 100 -m 8 -p 128 -n 3  -esmtbv -ftptp -vcoq -anegelim -aexcludedmiddle -i; 137; Failed; 
tptp-problems/euclid-native-eq/122_lemma_Euclid4.p; CLprover-h -l 100 -m 8 -p 128 -n 3  -esmtbv -ftptp -vcoq -anegelim -aexcludedmiddle -i; 136; Failed; 
tptp-problems/euclid-native-eq/125_proposition_11B.p; CLprover-h -l 100 -m 8 -p 128 -n 3  -esmtbv -ftptp -vcoq -anegelim -aexcludedmiddle -i; 136; Failed; 
tptp-problems/euclid-native-eq/127_lemma_rightangleNC.p; CLprover-h -l 100 -m 8 -p 128 -n 3  -esmtbv -ftptp -vcoq -anegelim -aexcludedmiddle -i; 136; Failed; 
tptp-problems/euclid-native-eq/127_lemma_supplementinequality.p; CLprover-h -l 100 -m 8 -p 128 -n 3  -esmtbv -ftptp -vcoq -anegelim -aexcludedmiddle -i; 136; Failed; 
tptp-problems/euclid-native-eq/133_lemma_9_5.p; CLprover-h -l 100 -m 8 -p 128 -n 3  -esmtbv -ftptp -vcoq -anegelim -aexcludedmiddle -i; 137; Failed; 
tptp-problems/euclid-native-eq/133_proposition_43B.p; CLprover-h -l 100 -m 8 -p 128 -n 3  -esmtbv -ftptp -vcoq -anegelim -aexcludedmiddle -i; 136; Failed; 
tptp-problems/euclid-native-eq/134_lemma_crossbar.p; CLprover-h -l 100 -m 8 -p 128 -n 3  -esmtbv -ftptp -vcoq -anegelim -aexcludedmiddle -i; 137; Failed; 
tptp-problems/euclid-native-eq/134_proposition_39A.p; CLprover-h -l 100 -m 8 -p 128 -n 3  -esmtbv -ftptp -vcoq -anegelim -aexcludedmiddle -i; 136; Failed; 
tptp-problems/euclid-native-eq/138_lemma_notperp.p; CLprover-h -l 100 -m 8 -p 128 -n 3  -esmtbv -ftptp -vcoq -anegelim -aexcludedmiddle -i; 136; Failed; 
tptp-problems/euclid-native-eq/138_lemma_parallelcollinear2.p; CLprover-h -l 100 -m 8 -p 128 -n 3  -esmtbv -ftptp -vcoq -anegelim -aexcludedmiddle -i; 137; Failed; 
tptp-problems/euclid-native-eq/145_lemma_angletrichotomy.p; CLprover-h -l 100 -m 8 -p 128 -n 3  -esmtbv -ftptp -vcoq -anegelim -aexcludedmiddle -i; 137; Failed; 
tptp-problems/euclid-native-eq/147_lemma_linereflectionisometry.p; CLprover-h -l 100 -m 8 -p 128 -n 3  -esmtbv -ftptp -vcoq -anegelim -aexcludedmiddle -i; 136; Failed; 
tptp-problems/euclid-native-eq/147_lemma_sameside2.p; CLprover-h -l 100 -m 8 -p 128 -n 3  -esmtbv -ftptp -vcoq -anegelim -aexcludedmiddle -i; 136; Failed; 
tptp-problems/euclid-native-eq/147_lemma_together2.p; CLprover-h -l 100 -m 8 -p 128 -n 3  -esmtbv -ftptp -vcoq -anegelim -aexcludedmiddle -i; 137; Failed; 
tptp-problems/euclid-native-eq/150_lemma_pointreflectionisometry.p; CLprover-h -l 100 -m 8 -p 128 -n 3  -esmtbv -ftptp -vcoq -anegelim -aexcludedmiddle -i; 136; Failed; 
tptp-problems/euclid-native-eq/150_proposition_10.p; CLprover-h -l 100 -m 8 -p 128 -n 3  -esmtbv -ftptp -vcoq -anegelim -aexcludedmiddle -i; 136; Failed; 
tptp-problems/euclid-native-eq/154_lemma_collinearbetween.p; CLprover-h -l 100 -m 8 -p 128 -n 3  -esmtbv -ftptp -vcoq -anegelim -aexcludedmiddle -i; 137; Failed; 
tptp-problems/euclid-native-eq/164_lemma_altitudeofrighttriangle.p; CLprover-h -l 100 -m 8 -p 128 -n 3  -esmtbv -ftptp -vcoq -anegelim -aexcludedmiddle -i; 119; Failed; 
tptp-problems/euclid-native-eq/166_lemma_diagonalsmeet.p; CLprover-h -l 100 -m 8 -p 128 -n 3  -esmtbv -ftptp -vcoq -anegelim -aexcludedmiddle -i; 136; Failed; 
tptp-problems/euclid-native-eq/166_proposition_45.p; CLprover-h -l 100 -m 8 -p 128 -n 3  -esmtbv -ftptp -vcoq -anegelim -aexcludedmiddle -i; 137; Failed; 
tptp-problems/euclid-native-eq/173_proposition_31.p; CLprover-h -l 100 -m 8 -p 128 -n 3  -esmtbv -ftptp -vcoq -anegelim -aexcludedmiddle -i; 136; Failed; 
tptp-problems/euclid-native-eq/175_lemma_collinear4.p; CLprover-h -l 100 -m 8 -p 128 -n 3  -esmtbv -ftptp -vcoq -anegelim -aexcludedmiddle -i; 103; Failed; 
tptp-problems/euclid-native-eq/176_proposition_22.p; CLprover-h -l 100 -m 8 -p 128 -n 3  -esmtbv -ftptp -vcoq -anegelim -aexcludedmiddle -i; 137; Failed; 
tptp-problems/euclid-native-eq/180_proposition_46.p; CLprover-h -l 100 -m 8 -p 128 -n 3  -esmtbv -ftptp -vcoq -anegelim -aexcludedmiddle -i; 136; Failed; 
tptp-problems/euclid-native-eq/182_lemma_paralleldef2B.p; CLprover-h -l 100 -m 8 -p 128 -n 3  -esmtbv -ftptp -vcoq -anegelim -aexcludedmiddle -i; 137; Failed; 
tptp-problems/euclid-native-eq/190_lemma_35helper.p; CLprover-h -l 100 -m 8 -p 128 -n 3  -esmtbv -ftptp -vcoq -anegelim -aexcludedmiddle -i; 136; Failed; 
tptp-problems/euclid-native-eq/197_lemma_crisscross.p; CLprover-h -l 100 -m 8 -p 128 -n 3  -esmtbv -ftptp -vcoq -anegelim -aexcludedmiddle -i; 179; Failed; 
tptp-problems/euclid-native-eq/199_proposition_47B.p; CLprover-h -l 100 -m 8 -p 128 -n 3  -esmtbv -ftptp -vcoq -anegelim -aexcludedmiddle -i; 136; Failed; 
tptp-problems/euclid-native-eq/204_proposition_32.p; CLprover-h -l 100 -m 8 -p 128 -n 3  -esmtbv -ftptp -vcoq -anegelim -aexcludedmiddle -i; 137; Failed; 
tptp-problems/euclid-native-eq/209_proposition_04.p; CLprover-h -l 100 -m 8 -p 128 -n 3  -esmtbv -ftptp -vcoq -anegelim -aexcludedmiddle -i; 136; Failed; 
tptp-problems/euclid-native-eq/215_proposition_47A.p; CLprover-h -l 100 -m 8 -p 128 -n 3  -esmtbv -ftptp -vcoq -anegelim -aexcludedmiddle -i; 137; Failed; 
tptp-problems/euclid-native-eq/225_proposition_29.p; CLprover-h -l 100 -m 8 -p 128 -n 3  -esmtbv -ftptp -vcoq -anegelim -aexcludedmiddle -i; 136; Failed; 
tptp-problems/euclid-native-eq/243_proposition_44A.p; CLprover-h -l 100 -m 8 -p 128 -n 3  -esmtbv -ftptp -vcoq -anegelim -aexcludedmiddle -i; 137; Failed; 
tptp-problems/euclid-native-eq/264_lemma_parallelcollinear1.p; CLprover-h -l 100 -m 8 -p 128 -n 3  -esmtbv -ftptp -vcoq -anegelim -aexcludedmiddle -i; 136; Failed; 
tptp-problems/euclid-native-eq/268_proposition_23B.p; CLprover-h -l 100 -m 8 -p 128 -n 3  -esmtbv -ftptp -vcoq -anegelim -aexcludedmiddle -i; 136; Failed; 
tptp-problems/euclid-native-eq/282_proposition_07.p; CLprover-h -l 100 -m 8 -p 128 -n 3  -esmtbv -ftptp -vcoq -anegelim -aexcludedmiddle -i; 137; Failed; 
tptp-problems/euclid-native-eq/283_proposition_30.p; CLprover-h -l 100 -m 8 -p 128 -n 3  -esmtbv -ftptp -vcoq -anegelim -aexcludedmiddle -i; 136; Failed; 
tptp-problems/euclid-native-eq/299_lemma_paste5.p; CLprover-h -l 100 -m 8 -p 128 -n 3  -esmtbv -ftptp -vcoq -anegelim -aexcludedmiddle -i; 137; Failed; 
tptp-problems/euclid-native-eq/314_proposition_42.p; CLprover-h -l 100 -m 8 -p 128 -n 3  -esmtbv -ftptp -vcoq -anegelim -aexcludedmiddle -i; 137; Failed; 
tptp-problems/euclid-native-eq/321_proposition_24.p; CLprover-h -l 100 -m 8 -p 128 -n 3  -esmtbv -ftptp -vcoq -anegelim -aexcludedmiddle -i; 136; Failed; 
tptp-problems/euclid-native-eq/324_proposition_35A.p; CLprover-h -l 100 -m 8 -p 128 -n 3  -esmtbv -ftptp -vcoq -anegelim -aexcludedmiddle -i; 137; Failed; 
tptp-problems/euclid-native-eq/352_proposition_16.p; CLprover-h -l 100 -m 8 -p 128 -n 3  -esmtbv -ftptp -vcoq -anegelim -aexcludedmiddle -i; 136; Failed; 
tptp-problems/euclid-native-eq/379_proposition_27.p; CLprover-h -l 100 -m 8 -p 128 -n 3  -esmtbv -ftptp -vcoq -anegelim -aexcludedmiddle -i; 137; Failed; 
tptp-problems/euclid-native-eq/461_proposition_35.p; CLprover-h -l 100 -m 8 -p 128 -n 3  -esmtbv -ftptp -vcoq -anegelim -aexcludedmiddle -i; 136; Failed; 
tptp-problems/euclid-native-eq/551_lemma_angletrichotomy2.p; CLprover-h -l 100 -m 8 -p 128 -n 3  -esmtbv -ftptp -vcoq -anegelim -aexcludedmiddle -i; 137; Failed; 
tptp-problems/euclid-native-eq/lemma_4_19.p; CLprover-h -l 100 -m 8 -p 128 -n 3  -esmtbv -ftptp -vcoq -anegelim -aexcludedmiddle -i; 17; Proved; 
tptp-problems/euclid-native-eq/lemma_rightreflection.p; CLprover-h -l 100 -m 8 -p 128 -n 3  -esmtbv -ftptp -vcoq -anegelim -aexcludedmiddle -i; 137; Failed; 
